interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
3600.00;7200.00;3600_to_7200;2;3;62;960773147;0;0;62;811.47
3600.00;7200.00;3600_to_7200;0;0;14;960773148#0;0;0;12;2401.78
3600.00;7200.00;3600_to_7200;1;5;138;960773148#1;0;0;140;315.08
3600.00;7200.00;3600_to_7200;0;3;58;960773149;0;0;61;1200.87
3600.00;7200.00;3600_to_7200;0;12;0;963479927#0;11;11;12;248.48
3600.00;7200.00;3600_to_7200;0;2;27;972497141;0;0;29;25.68
3600.00;7200.00;3600_to_7200;0;0;0;998997382;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;998997383;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;998997384#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;998997385#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;998997385#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;999084929;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;999084930;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;999084931#1;0;0;0;0.00
