interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
0.00;3600.00;0_to_3600;5;3;14;4318237#0;0;0;12;295.36
0.00;3600.00;0_to_3600;6;0;15;4318239#0;0;0;9;419.40
0.00;3600.00;0_to_3600;0;0;0;4318240#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;4318240#2;0;0;0;0.00
0.00;3600.00;0_to_3600;3;4;14;4318242#0;0;0;15;219.63
0.00;3600.00;0_to_3600;15;0;31;433333438#0;0;0;16;134.89
0.00;3600.00;0_to_3600;6;4;90;4392761#0;8;8;88;278.40
0.00;3600.00;0_to_3600;0;7;88;4392761#2;10;10;95;173.54
0.00;3600.00;0_to_3600;3;4;89;4392761#3;1;1;90;945.68
0.00;3600.00;0_to_3600;2;4;114;4392761#5;18;18;116;103.91
0.00;3600.00;0_to_3600;0;0;0;43963512#0;0;0;0;0.00
0.00;3600.00;0_to_3600;6;8;228;4422176;4;4;230;3470.80
0.00;3600.00;0_to_3600;8;5;53;4422177;1;1;50;598.68
0.00;3600.00;0_to_3600;0;13;0;4426074#0;0;0;13;1019.15
0.00;3600.00;0_to_3600;0;21;0;4426075#0;0;0;20;1153.89
0.00;3600.00;0_to_3600;0;20;6;4426076#0;0;0;26;147.06
0.00;3600.00;0_to_3600;2;3;26;4426076#1;0;0;27;250.81
0.00;3600.00;0_to_3600;3;0;11;4441057#1;0;0;8;13.34
0.00;3600.00;0_to_3600;4;4;228;4441059#1;1;1;228;309.10
0.00;3600.00;0_to_3600;2;2;86;4441061;1;1;86;489.59
0.00;3600.00;0_to_3600;6;6;53;4441062;1;1;53;323.39
0.00;3600.00;0_to_3600;5;4;86;4441063;0;0;85;764.72
0.00;3600.00;0_to_3600;0;6;13;450186403;0;0;19;82.55
0.00;3600.00;0_to_3600;2;2;58;450186404;0;0;58;663.54
0.00;3600.00;0_to_3600;7;12;155;450925440;0;0;160;1612.78
0.00;3600.00;0_to_3600;1;5;468;4690591#0;30;30;469;5026.71
0.00;3600.00;0_to_3600;0;0;44;4690593;0;0;44;73.82
0.00;3600.00;0_to_3600;10;0;10;4690638#0;0;0;0;182.85
0.00;3600.00;0_to_3600;0;13;0;4690639#0;0;0;13;453.78
0.00;3600.00;0_to_3600;14;0;14;4690640#0;11;11;0;363.91
0.00;3600.00;0_to_3600;2;7;5;4690691;0;0;10;193.59
0.00;3600.00;0_to_3600;0;3;0;47027406;0;0;3;8.19
0.00;3600.00;0_to_3600;6;3;186;47027743#0;0;0;182;2306.59
0.00;3600.00;0_to_3600;0;20;0;47027857#0;0;0;20;39.09
0.00;3600.00;0_to_3600;6;6;16;4726679#0;0;0;16;506.18
0.00;3600.00;0_to_3600;3;5;27;4726679#1;0;0;29;226.20
0.00;3600.00;0_to_3600;4;2;29;4726679#2;0;0;27;459.89
0.00;3600.00;0_to_3600;5;4;6;4726680;0;0;5;355.40
0.00;3600.00;0_to_3600;6;1;131;4726681#0;0;0;125;4658.50
0.00;3600.00;0_to_3600;4;8;239;4726681#1;0;0;243;3105.82
0.00;3600.00;0_to_3600;2;3;232;4726681#2;0;0;233;2810.96
0.00;3600.00;0_to_3600;5;4;227;4726681#3;0;0;223;3253.72
0.00;3600.00;0_to_3600;7;4;89;4726684#0;0;0;85;492.14
0.00;3600.00;0_to_3600;4;1;269;4726685#0;0;0;266;4940.93
0.00;3600.00;0_to_3600;7;3;250;4726685#1;0;0;246;3145.48
0.00;3600.00;0_to_3600;3;4;4;4726694#0;0;0;5;207.71
0.00;3600.00;0_to_3600;4;5;97;4726694#2;0;0;97;1538.86
0.00;3600.00;0_to_3600;2;2;16;4726706#0;0;0;16;522.46
0.00;3600.00;0_to_3600;6;3;125;4726706#5;0;0;122;804.73
0.00;3600.00;0_to_3600;4;2;39;4726706#6;0;0;37;751.51
0.00;3600.00;0_to_3600;0;3;101;4726710#0;0;0;104;881.58
0.00;3600.00;0_to_3600;4;7;103;4726710#1;0;0;106;364.86
0.00;3600.00;0_to_3600;2;4;5;4726711#0;0;0;7;170.34
0.00;3600.00;0_to_3600;2;5;12;4726711#1;0;0;13;599.81
0.00;3600.00;0_to_3600;3;6;160;4726712#0;0;0;163;3402.38
0.00;3600.00;0_to_3600;2;7;208;4726717;37;37;213;5816.87
0.00;3600.00;0_to_3600;0;18;0;4726718;0;0;16;522.58
0.00;3600.00;0_to_3600;5;1;348;4726737;69;69;320;29317.12
0.00;3600.00;0_to_3600;1;1;178;4726786#1;59;59;177;2518.23
0.00;3600.00;0_to_3600;1;2;293;4726787#1;29;29;293;2445.55
0.00;3600.00;0_to_3600;3;4;185;4730609;154;154;174;4700.87
0.00;3600.00;0_to_3600;4;6;261;4730616#0;0;0;263;408.55
0.00;3600.00;0_to_3600;6;3;267;4730616#1;0;0;264;206.36
0.00;3600.00;0_to_3600;9;6;263;4730616#2;0;0;260;378.25
0.00;3600.00;0_to_3600;1;5;19;4730618;0;0;23;622.67
0.00;3600.00;0_to_3600;3;8;96;4730619;0;0;101;3012.42
0.00;3600.00;0_to_3600;1;4;39;4730620;0;0;42;732.05
0.00;3600.00;0_to_3600;3;4;57;4730623;0;0;58;1179.38
0.00;3600.00;0_to_3600;3;1;118;4730624;0;0;116;3332.87
0.00;3600.00;0_to_3600;1;6;104;4730627#0;0;0;108;1423.33
0.00;3600.00;0_to_3600;1;2;2;4730631#0;0;0;3;34.23
0.00;3600.00;0_to_3600;2;7;6;4730631#1;0;0;11;148.66
0.00;3600.00;0_to_3600;5;8;94;4730633#0;0;0;97;1057.83
0.00;3600.00;0_to_3600;9;7;72;4730634#0;0;0;70;1477.17
0.00;3600.00;0_to_3600;2;1;41;4730636#0;0;0;40;871.81
0.00;3600.00;0_to_3600;4;3;72;4730637#0;0;0;71;849.36
0.00;3600.00;0_to_3600;5;4;114;4730637#1;0;0;113;1694.26
0.00;3600.00;0_to_3600;4;6;113;4730637#2;0;0;115;708.17
0.00;3600.00;0_to_3600;1;5;126;4730637#3;0;0;130;1118.54
0.00;3600.00;0_to_3600;3;6;67;4730637#4;0;0;70;1354.68
0.00;3600.00;0_to_3600;6;7;27;4730638;0;0;28;366.33
0.00;3600.00;0_to_3600;3;6;10;4730644;0;0;13;186.03
0.00;3600.00;0_to_3600;2;2;26;4730647#0;0;0;26;107.02
0.00;3600.00;0_to_3600;1;3;29;4730647#2;0;0;31;629.58
0.00;3600.00;0_to_3600;1;6;21;4730647#3;0;0;26;407.92
0.00;3600.00;0_to_3600;2;7;67;4730648#0;0;0;72;994.57
0.00;3600.00;0_to_3600;3;7;72;4730648#2;0;0;76;554.14
0.00;3600.00;0_to_3600;2;1;66;4730648#3;0;0;65;116.78
0.00;3600.00;0_to_3600;3;6;10;4730649;0;0;13;545.13
0.00;3600.00;0_to_3600;4;3;67;4730651;0;0;66;949.66
0.00;3600.00;0_to_3600;1;5;31;4730654;0;0;35;988.80
0.00;3600.00;0_to_3600;3;0;28;4731082#0;0;0;25;399.58
0.00;3600.00;0_to_3600;9;0;9;4731082#1;0;0;0;218.74
0.00;3600.00;0_to_3600;3;2;87;47426237#0;0;0;86;1006.05
0.00;3600.00;0_to_3600;0;4;23;47426240#0;0;0;27;319.77
0.00;3600.00;0_to_3600;2;4;24;47426241#0;0;0;26;757.25
0.00;3600.00;0_to_3600;5;6;145;47426244#0;0;0;146;753.47
0.00;3600.00;0_to_3600;5;2;146;47426244#1;0;0;143;606.54
0.00;3600.00;0_to_3600;2;7;143;47426244#2;0;0;148;1782.26
0.00;3600.00;0_to_3600;5;3;18;47446166;0;0;16;69.66
0.00;3600.00;0_to_3600;4;3;17;47461591#0;0;0;16;17.38
0.00;3600.00;0_to_3600;3;5;16;47461591#1;0;0;18;418.53
0.00;3600.00;0_to_3600;2;7;132;4760584#0;0;0;137;1527.13
0.00;3600.00;0_to_3600;5;1;109;47895849#0;0;0;105;723.02
0.00;3600.00;0_to_3600;1;6;105;47895849#1;0;0;110;1848.83
0.00;3600.00;0_to_3600;2;1;115;47895849#4;0;0;114;970.89
0.00;3600.00;0_to_3600;4;2;103;47896065;0;0;101;1548.73
0.00;3600.00;0_to_3600;0;0;328;47999869#0;0;0;328;247.98
0.00;3600.00;0_to_3600;0;0;95;47999869#1;0;0;95;66.57
0.00;3600.00;0_to_3600;0;0;88;47999869#2;0;0;88;60.22
0.00;3600.00;0_to_3600;0;0;104;47999869#3;0;0;104;70.78
0.00;3600.00;0_to_3600;4;4;46;47999870;0;0;46;332.83
0.00;3600.00;0_to_3600;3;4;17;47999871;0;0;18;489.46
0.00;3600.00;0_to_3600;4;6;273;47999872;0;0;275;4645.73
0.00;3600.00;0_to_3600;0;0;0;480301021#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480301022#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480301023#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480522774;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480937385;0;0;0;0.00
0.00;3600.00;0_to_3600;16;0;16;496872852;0;0;0;298.51
0.00;3600.00;0_to_3600;5;1;39;49845715#0;0;0;34;676.32
0.00;3600.00;0_to_3600;0;0;158;507818916;0;0;158;972.13
0.00;3600.00;0_to_3600;0;0;172;510481270#0;0;0;169;1911.13
0.00;3600.00;0_to_3600;0;2;37;510481273#0;0;0;39;76.25
0.00;3600.00;0_to_3600;0;4;39;510481273#1;0;0;41;546.71
0.00;3600.00;0_to_3600;3;5;79;510492454#0;3;3;80;1842.68
0.00;3600.00;0_to_3600;3;0;163;510492456#0;0;0;160;4007.56
0.00;3600.00;0_to_3600;5;0;23;510692962#0;0;0;18;113.79
0.00;3600.00;0_to_3600;0;17;0;510702675#0;0;0;17;1031.37
0.00;3600.00;0_to_3600;6;6;193;510702678#1;0;0;193;5575.99
0.00;3600.00;0_to_3600;0;3;18;521008026;0;0;21;124.53
0.00;3600.00;0_to_3600;4;7;23;523287555;0;0;26;346.25
0.00;3600.00;0_to_3600;14;0;26;523287556;0;0;12;67.51
0.00;3600.00;0_to_3600;0;0;0;523773489#0;0;0;0;0.00
0.00;3600.00;0_to_3600;2;3;39;524150311#0;0;0;40;101.52
0.00;3600.00;0_to_3600;1;4;40;524150311#1;0;0;43;328.64
0.00;3600.00;0_to_3600;4;6;134;524150320#0;4;4;135;2197.60
0.00;3600.00;0_to_3600;4;3;76;524150333#0;0;0;75;1333.55
0.00;3600.00;0_to_3600;3;7;82;524150338#0;0;0;86;444.52
0.00;3600.00;0_to_3600;1;2;81;524150342;0;0;82;66.62
0.00;3600.00;0_to_3600;3;6;3;524151750#0;0;0;6;156.22
0.00;3600.00;0_to_3600;2;4;192;5450857#0;0;0;190;10438.14
0.00;3600.00;0_to_3600;3;4;18;5450858#0;0;0;19;342.60
0.00;3600.00;0_to_3600;10;1;46;5450860#0;0;0;37;564.97
0.00;3600.00;0_to_3600;5;3;46;5450860#1;0;0;44;596.95
0.00;3600.00;0_to_3600;7;3;44;5450860#2;0;0;40;210.42
0.00;3600.00;0_to_3600;2;3;40;5450860#3;0;0;41;997.67
0.00;3600.00;0_to_3600;0;0;0;5450861#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;5450861#3;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;5451797;0;0;0;0.00
0.00;3600.00;0_to_3600;14;0;14;5451844#0;0;0;0;77.78
0.00;3600.00;0_to_3600;4;6;180;5451917#0;0;0;182;616.71
0.00;3600.00;0_to_3600;1;6;283;5451918#0;17;17;288;2535.71
0.00;3600.00;0_to_3600;4;6;126;552794577#0;0;0;128;966.15
0.00;3600.00;0_to_3600;5;5;209;555922918#0;0;0;206;6342.51
0.00;3600.00;0_to_3600;2;2;41;567036033;0;0;41;336.38
0.00;3600.00;0_to_3600;5;2;41;567036034;0;0;38;953.61
0.00;3600.00;0_to_3600;0;0;0;572850118;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;572850119#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;572850119#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;195;582343661;0;0;194;336.60
0.00;3600.00;0_to_3600;0;0;112;583307354;24;24;112;306.97
0.00;3600.00;0_to_3600;0;0;25;583307357;0;0;25;21.48
0.00;3600.00;0_to_3600;0;0;209;583307358;153;153;207;1522.90
0.00;3600.00;0_to_3600;0;0;0;586134754;0;0;0;0.00
0.00;3600.00;0_to_3600;3;7;172;591680761#0;0;0;176;183.33
0.00;3600.00;0_to_3600;2;3;176;591680761#1;0;0;175;762.72
0.00;3600.00;0_to_3600;3;2;11;606127853;0;0;10;43.58
0.00;3600.00;0_to_3600;7;4;159;606127854#0;0;0;156;1001.12
0.00;3600.00;0_to_3600;7;3;263;606127855;0;0;259;250.37
0.00;3600.00;0_to_3600;6;2;58;606127856;0;0;54;110.88
0.00;3600.00;0_to_3600;1;3;14;606502608;0;0;16;17.98
0.00;3600.00;0_to_3600;7;2;36;606502609;0;0;31;39.71
0.00;3600.00;0_to_3600;4;4;276;610739513#0;0;0;261;21724.55
0.00;3600.00;0_to_3600;0;8;132;610739513#1;0;0;140;1061.85
0.00;3600.00;0_to_3600;5;5;8;616545123;0;0;8;135.38
0.00;3600.00;0_to_3600;3;5;35;616545124;0;0;36;948.76
0.00;3600.00;0_to_3600;11;0;11;62017785#0;0;0;0;55.44
0.00;3600.00;0_to_3600;4;7;48;62020111;0;0;51;623.03
0.00;3600.00;0_to_3600;4;3;122;62020112#1;21;21;121;854.06
0.00;3600.00;0_to_3600;4;7;96;62020113#0;10;10;99;616.84
0.00;3600.00;0_to_3600;0;16;0;62020114#0;0;0;16;119.65
0.00;3600.00;0_to_3600;18;0;18;62020115#0;0;0;0;296.26
0.00;3600.00;0_to_3600;0;19;0;62020116#0;0;0;19;148.81
0.00;3600.00;0_to_3600;1;3;82;62020117#0;0;0;84;726.10
0.00;3600.00;0_to_3600;5;2;51;62020119#0;0;0;48;438.29
0.00;3600.00;0_to_3600;8;4;121;62020321;26;26;116;2035.36
0.00;3600.00;0_to_3600;8;0;8;625259599;0;0;0;85.14
0.00;3600.00;0_to_3600;0;24;0;625259600;0;0;24;820.23
0.00;3600.00;0_to_3600;3;2;260;627916936#0;0;0;258;2153.47
0.00;3600.00;0_to_3600;4;2;95;627916936#1;0;0;93;1535.94
0.00;3600.00;0_to_3600;3;5;259;627916937;0;0;261;2865.07
0.00;3600.00;0_to_3600;5;4;239;628755544#2;0;0;236;3655.33
0.00;3600.00;0_to_3600;30;5;326;628755546#0;0;0;301;4418.22
0.00;3600.00;0_to_3600;0;4;14;628755547#0;0;0;18;353.73
0.00;3600.00;0_to_3600;0;4;18;628755547#4;0;0;22;302.79
0.00;3600.00;0_to_3600;3;8;57;628757206#0;0;0;62;1093.48
0.00;3600.00;0_to_3600;5;3;137;628762073#0;0;0;134;3720.68
0.00;3600.00;0_to_3600;8;0;8;628762074#0;0;0;0;49.97
0.00;3600.00;0_to_3600;5;2;79;628781004#0;0;0;75;1228.36
0.00;3600.00;0_to_3600;5;5;22;628781006#1;0;0;22;1552.19
0.00;3600.00;0_to_3600;2;4;58;628781006#2;0;0;59;2877.61
0.00;3600.00;0_to_3600;3;8;201;628781006#3;0;0;203;6569.66
0.00;3600.00;0_to_3600;5;3;126;628781006#4;0;0;124;13021.35
0.00;3600.00;0_to_3600;0;4;181;628781006#6;0;0;185;1517.66
0.00;3600.00;0_to_3600;2;2;164;628781006#7;0;0;154;14699.45
0.00;3600.00;0_to_3600;2;2;84;628782529#0;0;0;77;12950.60
0.00;3600.00;0_to_3600;6;5;118;628782529#4;0;0;117;6205.77
0.00;3600.00;0_to_3600;1;3;15;628782529#6;0;0;17;193.60
0.00;3600.00;0_to_3600;3;4;20;628782529#7;0;0;21;325.96
0.00;3600.00;0_to_3600;5;6;117;628782530;0;0;118;533.82
0.00;3600.00;0_to_3600;5;4;9;628782531;0;0;8;34.76
0.00;3600.00;0_to_3600;0;1;49;633077911;0;0;50;759.14
0.00;3600.00;0_to_3600;0;0;0;633086666;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;634009486;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;635577270;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;637591935;0;0;0;0.00
0.00;3600.00;0_to_3600;4;3;137;643081314#0;0;0;136;239.81
0.00;3600.00;0_to_3600;8;4;17;643082467;0;0;13;55.11
0.00;3600.00;0_to_3600;0;23;6;653443701;0;0;29;446.21
0.00;3600.00;0_to_3600;0;0;0;654207094;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207097#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207098#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#2;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#3;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207106;0;0;0;0.00
0.00;3600.00;0_to_3600;4;2;110;654207108;0;0;107;3973.57
0.00;3600.00;0_to_3600;0;17;9;654207120;0;0;26;70.61
0.00;3600.00;0_to_3600;10;0;13;654207122;0;0;3;11.99
0.00;3600.00;0_to_3600;0;14;0;654207127#0;0;0;14;487.38
0.00;3600.00;0_to_3600;4;6;10;654207127#2;0;0;12;741.82
0.00;3600.00;0_to_3600;5;4;24;654207127#3;0;0;23;224.70
0.00;3600.00;0_to_3600;4;2;44;654207127#4;0;0;42;668.77
0.00;3600.00;0_to_3600;4;8;50;654207127#5;0;0;54;724.90
0.00;3600.00;0_to_3600;6;3;135;654207127#6;0;0;132;1613.29
0.00;3600.00;0_to_3600;6;2;161;65583364;0;0;156;1256.87
0.00;3600.00;0_to_3600;4;4;54;65583365#0;0;0;53;604.24
0.00;3600.00;0_to_3600;3;3;50;65583365#1;0;0;50;1112.34
0.00;3600.00;0_to_3600;0;0;0;679761841;0;0;0;0.00
0.00;3600.00;0_to_3600;4;3;403;687383599#0;2;2;402;703.95
0.00;3600.00;0_to_3600;0;0;0;690208690;0;0;0;0.00
0.00;3600.00;0_to_3600;7;4;29;691307157;0;0;26;261.03
0.00;3600.00;0_to_3600;0;17;0;693295225;0;0;17;211.84
0.00;3600.00;0_to_3600;3;5;73;70724346#0;0;0;75;165.01
0.00;3600.00;0_to_3600;2;4;75;70724346#2;0;0;77;483.45
0.00;3600.00;0_to_3600;10;5;613;70724347#0;0;0;608;807.24
0.00;3600.00;0_to_3600;6;2;608;70724347#2;0;0;604;4481.50
0.00;3600.00;0_to_3600;1;4;68;70724349;0;0;70;1334.29
0.00;3600.00;0_to_3600;4;6;306;720012594#0;0;0;307;3439.92
0.00;3600.00;0_to_3600;5;1;202;720012595#0;0;0;198;3963.76
0.00;3600.00;0_to_3600;0;0;0;732109202;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;732109205;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;732109207;0;0;0;0.00
0.00;3600.00;0_to_3600;3;5;48;745498474;0;0;50;441.15
0.00;3600.00;0_to_3600;1;1;161;745498476#1;0;0;161;119.10
0.00;3600.00;0_to_3600;4;6;88;745660413#0;0;0;88;2257.92
0.00;3600.00;0_to_3600;1;4;95;745660413#2;0;0;98;558.08
0.00;3600.00;0_to_3600;2;3;130;759157551#0;0;0;131;403.43
0.00;3600.00;0_to_3600;1;7;11;7682863#0;0;0;17;275.56
0.00;3600.00;0_to_3600;6;5;34;7682864#0;0;0;33;396.59
0.00;3600.00;0_to_3600;2;2;5;7682864#2;0;0;5;84.29
0.00;3600.00;0_to_3600;2;4;8;7682866#0;0;0;10;526.75
0.00;3600.00;0_to_3600;4;5;10;7682866#2;0;0;11;70.19
0.00;3600.00;0_to_3600;2;2;28;7682875;0;0;28;484.83
0.00;3600.00;0_to_3600;3;2;264;770622525;0;0;260;2665.05
0.00;3600.00;0_to_3600;4;3;93;772942669;0;0;92;2274.47
0.00;3600.00;0_to_3600;4;1;105;781650841;0;0;102;830.75
0.00;3600.00;0_to_3600;4;3;221;781742860#1;0;0;220;7612.53
0.00;3600.00;0_to_3600;5;1;224;781742860#4;0;0;220;1474.14
0.00;3600.00;0_to_3600;5;7;259;781742860#6;0;0;261;11634.51
0.00;3600.00;0_to_3600;2;0;27;803266531#2;0;0;24;407.49
0.00;3600.00;0_to_3600;2;3;30;8139943#0;0;0;31;187.77
0.00;3600.00;0_to_3600;2;4;106;8140188#0;0;0;108;1190.81
0.00;3600.00;0_to_3600;3;2;114;8140188#11;0;0;112;2702.57
0.00;3600.00;0_to_3600;5;5;114;8140188#3;0;0;113;949.47
0.00;3600.00;0_to_3600;3;3;106;8140188#6;0;0;105;1970.22
0.00;3600.00;0_to_3600;1;1;115;8140188#9;0;0;114;1459.68
0.00;3600.00;0_to_3600;2;9;95;8140193#0;0;0;102;1869.73
0.00;3600.00;0_to_3600;0;0;0;8140194#0;0;0;0;0.00
0.00;3600.00;0_to_3600;1;4;223;8140196;0;0;226;2626.90
0.00;3600.00;0_to_3600;1;3;69;8140197#0;0;0;71;848.02
0.00;3600.00;0_to_3600;2;7;64;8140198#0;0;0;68;393.14
0.00;3600.00;0_to_3600;3;4;92;8140199;0;0;93;407.76
0.00;3600.00;0_to_3600;3;3;5;8144186#0;0;0;5;92.94
0.00;3600.00;0_to_3600;5;5;21;8152033#0;0;0;21;116.02
0.00;3600.00;0_to_3600;2;2;21;8152033#1;0;0;21;99.49
0.00;3600.00;0_to_3600;3;3;100;8152035#0;0;0;100;789.20
0.00;3600.00;0_to_3600;2;5;100;8152035#2;0;0;103;1449.92
0.00;3600.00;0_to_3600;7;4;50;8152036#0;0;0;47;126.34
0.00;3600.00;0_to_3600;5;1;47;8152036#1;0;0;42;775.57
0.00;3600.00;0_to_3600;2;1;28;8152037#0;0;0;27;237.17
0.00;3600.00;0_to_3600;5;4;39;8152037#1;0;0;37;478.06
0.00;3600.00;0_to_3600;4;4;92;8152038;0;0;92;1993.00
0.00;3600.00;0_to_3600;4;5;7;8152056;0;0;8;307.36
0.00;3600.00;0_to_3600;1;5;53;8152060#0;0;0;57;575.31
0.00;3600.00;0_to_3600;4;1;70;8152060#1;0;0;66;539.19
0.00;3600.00;0_to_3600;0;0;0;819874585;0;0;0;0.00
0.00;3600.00;0_to_3600;2;5;70;8250527#0;0;0;73;681.75
0.00;3600.00;0_to_3600;3;5;67;8250527#1;0;0;69;605.96
0.00;3600.00;0_to_3600;4;3;89;8250533#0;0;0;85;2064.77
0.00;3600.00;0_to_3600;0;0;0;826580378;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;8298688;0;0;0;0.00
0.00;3600.00;0_to_3600;2;5;24;829968896#1;0;0;27;25.90
0.00;3600.00;0_to_3600;4;5;68;829968897;0;0;69;208.58
0.00;3600.00;0_to_3600;5;7;54;830745951;0;0;56;2305.96
0.00;3600.00;0_to_3600;4;3;5;832487280;0;0;4;75.89
0.00;3600.00;0_to_3600;1;2;44;832488060#1;0;0;44;726.59
0.00;3600.00;0_to_3600;2;3;16;832488061;0;0;17;205.17
0.00;3600.00;0_to_3600;0;0;0;83629545#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;83629545#1;0;0;0;0.00
0.00;3600.00;0_to_3600;3;6;25;8382279#0;0;0;28;932.19
0.00;3600.00;0_to_3600;4;5;122;8382279#1;0;0;123;1788.68
0.00;3600.00;0_to_3600;3;2;23;8382281#0;0;0;21;750.23
0.00;3600.00;0_to_3600;2;2;215;8382282#0;0;0;215;1663.22
0.00;3600.00;0_to_3600;2;6;126;8382283#0;0;0;130;865.06
0.00;3600.00;0_to_3600;3;4;129;8382283#3;0;0;130;168.82
0.00;3600.00;0_to_3600;5;3;146;8382285;0;0;143;1804.29
0.00;3600.00;0_to_3600;5;5;29;8382299#0;0;0;29;470.66
0.00;3600.00;0_to_3600;2;2;29;8382299#1;0;0;29;297.67
0.00;3600.00;0_to_3600;2;2;71;8382302#0;0;0;71;933.59
0.00;3600.00;0_to_3600;5;5;94;8382302#1;0;0;94;2720.38
0.00;3600.00;0_to_3600;3;2;18;8382305;0;0;17;500.46
0.00;3600.00;0_to_3600;5;5;60;8382307#0;0;0;60;587.06
0.00;3600.00;0_to_3600;8;1;60;8382307#1;0;0;53;68.06
0.00;3600.00;0_to_3600;2;3;53;8382307#2;0;0;54;222.78
0.00;3600.00;0_to_3600;2;2;311;8382320#0;0;0;311;1860.62
0.00;3600.00;0_to_3600;5;2;70;8382328#0;0;0;66;2566.17
0.00;3600.00;0_to_3600;5;3;106;8382347#0;0;0;104;875.05
0.00;3600.00;0_to_3600;5;3;93;8382347#2;0;0;90;1992.20
0.00;3600.00;0_to_3600;4;5;313;8382354#0;0;0;313;4103.46
0.00;3600.00;0_to_3600;2;7;8;8382358;0;0;13;105.20
0.00;3600.00;0_to_3600;9;2;19;8382359;0;0;12;225.56
0.00;3600.00;0_to_3600;1;3;8;8382365#0;0;0;9;231.11
0.00;3600.00;0_to_3600;5;3;9;8382365#1;0;0;7;136.96
0.00;3600.00;0_to_3600;4;3;20;8382368#0;0;0;19;495.35
0.00;3600.00;0_to_3600;6;2;254;8382385;0;0;250;835.34
0.00;3600.00;0_to_3600;4;7;16;8382391#0;0;0;19;353.11
0.00;3600.00;0_to_3600;4;3;175;8382393#0;0;0;173;2089.18
0.00;3600.00;0_to_3600;2;8;172;8382393#3;0;0;177;2615.30
0.00;3600.00;0_to_3600;2;4;26;8382395#0;0;0;28;661.77
0.00;3600.00;0_to_3600;3;4;121;8382402#0;0;0;122;1205.73
0.00;3600.00;0_to_3600;1;6;26;8382402#2;0;0;31;105.99
0.00;3600.00;0_to_3600;2;1;13;8382410#0;0;0;12;144.78
0.00;3600.00;0_to_3600;2;7;23;8382410#1;0;0;28;502.32
0.00;3600.00;0_to_3600;1;4;93;8382421#0;0;0;96;1459.17
0.00;3600.00;0_to_3600;3;2;33;8382429#0;0;0;32;739.68
0.00;3600.00;0_to_3600;3;5;19;8382430#0;0;0;21;418.77
0.00;3600.00;0_to_3600;6;3;41;8382440#0;0;0;37;1440.15
0.00;3600.00;0_to_3600;7;4;13;8382443;0;0;10;439.27
0.00;3600.00;0_to_3600;7;4;8;8382444;0;0;5;339.71
0.00;3600.00;0_to_3600;4;5;22;8382445#0;0;0;23;206.79
0.00;3600.00;0_to_3600;3;3;12;8382445#2;0;0;12;139.05
0.00;3600.00;0_to_3600;3;3;86;8382447#0;0;0;86;276.92
0.00;3600.00;0_to_3600;3;3;75;8382447#2;0;0;75;1030.48
0.00;3600.00;0_to_3600;3;3;157;8384886#0;0;0;156;2138.79
0.00;3600.00;0_to_3600;3;6;73;8384893#0;0;0;76;912.93
0.00;3600.00;0_to_3600;2;3;14;8384893#2;0;0;14;168.57
0.00;3600.00;0_to_3600;2;1;158;8384902#0;0;0;157;1598.47
0.00;3600.00;0_to_3600;5;7;150;8384905#0;0;0;152;1799.01
0.00;3600.00;0_to_3600;3;6;32;8384907#0;0;0;35;127.86
0.00;3600.00;0_to_3600;4;3;51;8384914;0;0;50;593.80
0.00;3600.00;0_to_3600;3;2;157;8384918#0;0;0;156;3334.93
0.00;3600.00;0_to_3600;3;4;41;8384926#0;0;0;42;1805.01
0.00;3600.00;0_to_3600;4;1;42;8384926#1;0;0;39;3428.40
0.00;3600.00;0_to_3600;8;4;11;8384928;0;0;7;188.24
0.00;3600.00;0_to_3600;0;5;4;8384930#0;0;0;9;544.37
0.00;3600.00;0_to_3600;4;7;97;8385415#0;0;0;100;135.47
0.00;3600.00;0_to_3600;3;6;37;8385415#1;0;0;40;1693.19
