interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
3600.00;7200.00;3600_to_7200;2;3;138;-8382282#1;0;0;135;1832.96
3600.00;7200.00;3600_to_7200;4;3;139;-8382283#2;0;0;132;11297.47
3600.00;7200.00;3600_to_7200;1;7;99;-8382283#3;0;0;103;1770.48
3600.00;7200.00;3600_to_7200;2;4;134;-8382302#0;0;0;136;1648.49
3600.00;7200.00;3600_to_7200;3;5;24;-8382302#1;0;0;26;756.12
3600.00;7200.00;3600_to_7200;1;5;17;-8382305;0;0;21;552.96
3600.00;7200.00;3600_to_7200;0;2;89;-8382358;0;0;86;3824.44
3600.00;7200.00;3600_to_7200;4;3;19;-8382368#2;0;0;18;449.86
3600.00;7200.00;3600_to_7200;2;7;60;-8382391#1;0;0;54;7158.48
3600.00;7200.00;3600_to_7200;1;3;29;-8382393#2;0;0;31;379.23
3600.00;7200.00;3600_to_7200;0;6;5;-8382393#3;0;0;11;206.35
3600.00;7200.00;3600_to_7200;3;1;125;-8382429#1;0;0;102;34666.91
3600.00;7200.00;3600_to_7200;5;0;5;-8382443;0;0;0;111.69
3600.00;7200.00;3600_to_7200;0;4;0;-8382444;0;0;3;309.30
3600.00;7200.00;3600_to_7200;2;4;34;-8382445#1;0;0;31;8679.28
3600.00;7200.00;3600_to_7200;2;4;34;-8382445#2;0;0;29;6988.95
3600.00;7200.00;3600_to_7200;1;4;153;-8382447#1;0;0;157;340.66
3600.00;7200.00;3600_to_7200;2;4;142;-8382447#4;0;0;145;2064.74
3600.00;7200.00;3600_to_7200;6;10;32;-8384914;0;0;36;484.02
3600.00;7200.00;3600_to_7200;0;2;89;-8384930#1;0;0;65;73788.66
3600.00;7200.00;3600_to_7200;2;8;47;-8385415#0;0;0;53;57.54
3600.00;7200.00;3600_to_7200;3;4;57;-8385415#3;0;0;59;2989.94
3600.00;7200.00;3600_to_7200;2;1;5;-87286857;0;0;4;15.29
3600.00;7200.00;3600_to_7200;2;4;24;-875772621#1;0;0;26;1249.70
3600.00;7200.00;3600_to_7200;0;0;1;-900443644#2;0;0;1;0.00
3600.00;7200.00;3600_to_7200;0;8;3;-9387033#3;0;0;12;376.84
3600.00;7200.00;3600_to_7200;0;0;0;-947381462;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;8;12;-95742119#1;0;0;16;392.65
3600.00;7200.00;3600_to_7200;0;7;2;-96016135;0;0;9;37.62
3600.00;7200.00;3600_to_7200;0;7;0;-96018881#4;0;0;7;1315.66
3600.00;7200.00;3600_to_7200;3;3;180;-960773147;0;0;179;1365.42
3600.00;7200.00;3600_to_7200;0;0;0;-998997383;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;-998997384#2;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;-999084929;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;-999084931#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;-999084931#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1000933268;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1006106056#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1006106056#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;1;43;1024105863;0;0;41;6205.31
3600.00;7200.00;3600_to_7200;5;7;10;1037986847;0;0;12;18.55
3600.00;7200.00;3600_to_7200;1;9;73;1041085657#0;0;0;81;1437.85
3600.00;7200.00;3600_to_7200;2;9;51;1053478468#0;0;0;59;8857.83
3600.00;7200.00;3600_to_7200;4;2;84;1053478469#0;0;0;76;7359.05
3600.00;7200.00;3600_to_7200;0;8;44;1053478469#1;0;0;52;3814.66
3600.00;7200.00;3600_to_7200;0;4;138;1053478470;0;0;138;13433.20
3600.00;7200.00;3600_to_7200;2;5;25;1053478471;0;0;21;12870.39
3600.00;7200.00;3600_to_7200;1;2;15;1053478472#0;0;0;16;16.45
3600.00;7200.00;3600_to_7200;0;5;25;1053478472#1;0;0;23;4680.32
3600.00;7200.00;3600_to_7200;0;0;0;1056901981#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1058267556#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1058268367;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1062952936;0;0;0;0.00
3600.00;7200.00;3600_to_7200;2;4;238;1066431524#0;38;38;242;20365.84
3600.00;7200.00;3600_to_7200;3;1;70;1066431525;0;0;57;10454.56
3600.00;7200.00;3600_to_7200;4;9;20;1066438511#0;0;0;25;295.96
3600.00;7200.00;3600_to_7200;1;3;14;107118812;0;0;16;283.60
3600.00;7200.00;3600_to_7200;3;2;18;1080960154#0;0;0;15;2278.96
3600.00;7200.00;3600_to_7200;11;0;11;1083809476#0;0;0;0;112.39
3600.00;7200.00;3600_to_7200;1;4;365;1089552776#1;0;0;362;8367.76
3600.00;7200.00;3600_to_7200;0;0;0;1089556862;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;5;124;1091652283;30;30;128;1500.20
3600.00;7200.00;3600_to_7200;2;3;217;1091652430;3;3;216;926.34
3600.00;7200.00;3600_to_7200;0;0;0;1092037414;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1092277111#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1092277111#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1092277114#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1092277114#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;1;3;117;109398805;0;0;122;2212.57
3600.00;7200.00;3600_to_7200;5;6;33;1098324353;0;0;34;38.43
3600.00;7200.00;3600_to_7200;4;9;67;1098324354;0;0;72;80.20
3600.00;7200.00;3600_to_7200;5;4;42;1098324355;0;0;41;38.78
3600.00;7200.00;3600_to_7200;0;0;0;1099375862;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;9;0;109993439;0;0;9;45.74
3600.00;7200.00;3600_to_7200;0;0;0;1104041094;0;0;0;0.00
3600.00;7200.00;3600_to_7200;2;5;5;1106583870;0;0;8;130.46
3600.00;7200.00;3600_to_7200;0;0;0;1109746214;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1109746215;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;6;30;1111106315;0;0;33;443.74
3600.00;7200.00;3600_to_7200;2;3;15;1111110395;0;0;15;240.56
3600.00;7200.00;3600_to_7200;0;0;0;1112471208;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;1;19;111691945;0;0;17;86.24
3600.00;7200.00;3600_to_7200;0;0;0;1127569558;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1127569559;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1127569560;0;0;0;0.00
3600.00;7200.00;3600_to_7200;2;1;189;11294375#0;0;0;189;1833.26
3600.00;7200.00;3600_to_7200;2;2;190;11294375#2;0;0;191;2493.96
3600.00;7200.00;3600_to_7200;2;4;185;11294375#3;0;0;189;1724.44
3600.00;7200.00;3600_to_7200;0;0;0;1143919179#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1143919182;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;4;71;1150906866;0;0;65;1785.72
3600.00;7200.00;3600_to_7200;0;13;17;1153265597#0;0;0;30;752.27
3600.00;7200.00;3600_to_7200;3;0;3;1156101769#0;0;0;0;69.90
3600.00;7200.00;3600_to_7200;6;1;176;1156329248;0;0;172;1164.88
3600.00;7200.00;3600_to_7200;2;4;15;1156329250;0;0;17;65.21
3600.00;7200.00;3600_to_7200;1;2;231;1156337042;0;0;230;13388.11
3600.00;7200.00;3600_to_7200;4;4;54;1162840696#0;0;0;54;127.04
3600.00;7200.00;3600_to_7200;2;7;10;1162841664#0;0;0;15;113.76
3600.00;7200.00;3600_to_7200;3;3;16;1167764376;0;0;15;414.66
3600.00;7200.00;3600_to_7200;2;3;241;1168195444#0;149;149;219;45557.10
3600.00;7200.00;3600_to_7200;2;1;123;117055114;0;0;117;16512.79
3600.00;7200.00;3600_to_7200;4;5;83;117055115;0;0;84;148.91
3600.00;7200.00;3600_to_7200;6;0;40;1174387985#0;0;0;34;75.40
3600.00;7200.00;3600_to_7200;6;0;35;1174387985#1;0;0;29;25.07
3600.00;7200.00;3600_to_7200;1;0;24;1174387986;0;0;23;16.90
3600.00;7200.00;3600_to_7200;3;1;50;1174387992;0;0;48;67.91
3600.00;7200.00;3600_to_7200;0;0;0;1174838574;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1189500284;0;0;0;0.00
3600.00;7200.00;3600_to_7200;5;0;5;119180322;0;0;0;75.52
3600.00;7200.00;3600_to_7200;1;7;117;119180342#0;5;5;124;735.76
3600.00;7200.00;3600_to_7200;4;4;30;1193930026;0;0;29;106.41
3600.00;7200.00;3600_to_7200;1;0;8;1196782590#0;0;0;7;19.33
3600.00;7200.00;3600_to_7200;2;0;7;1196782590#3;0;0;5;3.39
3600.00;7200.00;3600_to_7200;0;0;0;1198622058;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1198622059;0;0;0;0.00
3600.00;7200.00;3600_to_7200;6;9;15;1198625656;0;0;18;338.72
3600.00;7200.00;3600_to_7200;2;5;131;1198625658;0;0;135;2788.54
3600.00;7200.00;3600_to_7200;2;5;102;121794822#0;0;0;108;5284.31
3600.00;7200.00;3600_to_7200;0;2;39;121794822#3;0;0;40;342.57
3600.00;7200.00;3600_to_7200;0;1;28;121794822#5;0;0;29;347.36
3600.00;7200.00;3600_to_7200;1;7;19;121794822#6;0;0;25;177.38
3600.00;7200.00;3600_to_7200;5;4;14;121794822#8;0;0;13;107.53
3600.00;7200.00;3600_to_7200;5;0;5;121794824;0;0;0;183.10
3600.00;7200.00;3600_to_7200;3;8;27;121794825#0;0;0;33;308.90
3600.00;7200.00;3600_to_7200;2;8;17;121794825#1;0;0;23;532.30
3600.00;7200.00;3600_to_7200;6;0;6;121794825#3;0;0;0;15.95
3600.00;7200.00;3600_to_7200;4;8;19;121794826;0;0;23;880.09
3600.00;7200.00;3600_to_7200;3;5;4;121794827;0;0;6;289.58
3600.00;7200.00;3600_to_7200;0;0;144;1235594465;10;10;134;2694.00
3600.00;7200.00;3600_to_7200;0;0;0;1236138841;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1236138843;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1236456853#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1238081827;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1239207126;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1239219871;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1245256709;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1245258622;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;3;13;124862953;0;0;13;13.56
3600.00;7200.00;3600_to_7200;9;0;9;124862958#0;0;0;0;53.97
3600.00;7200.00;3600_to_7200;5;2;14;124862960;0;0;11;40.89
3600.00;7200.00;3600_to_7200;3;0;16;124862962;0;0;13;95.79
3600.00;7200.00;3600_to_7200;13;0;13;124862963#0;0;0;0;92.90
3600.00;7200.00;3600_to_7200;0;13;0;1263793722#0;0;0;11;2150.78
3600.00;7200.00;3600_to_7200;1;2;28;1263793723;0;0;26;7169.92
3600.00;7200.00;3600_to_7200;2;3;7;1263954923;0;0;8;1619.58
3600.00;7200.00;3600_to_7200;0;4;28;1263954924;0;0;32;1450.78
3600.00;7200.00;3600_to_7200;4;2;160;1263955158#0;0;0;150;21956.02
3600.00;7200.00;3600_to_7200;1;5;149;1263955158#1;0;0;150;7340.17
3600.00;7200.00;3600_to_7200;1;3;219;1264281862;90;90;204;23324.58
3600.00;7200.00;3600_to_7200;3;7;93;1264687285;0;0;97;85.71
3600.00;7200.00;3600_to_7200;2;8;30;1267194155#0;0;0;31;5030.37
3600.00;7200.00;3600_to_7200;3;3;143;1287393211#0;0;0;130;29714.53
3600.00;7200.00;3600_to_7200;0;0;136;1287393211#3;0;0;125;48932.27
3600.00;7200.00;3600_to_7200;1;1;140;1287393212#0;0;0;130;43677.76
3600.00;7200.00;3600_to_7200;0;3;10;1298817713;0;0;13;276.81
3600.00;7200.00;3600_to_7200;2;3;159;1298952887;0;0;161;1512.37
3600.00;7200.00;3600_to_7200;0;0;0;1305384087;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;1305393688;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;8;21;1307684785#0;0;0;30;363.01
3600.00;7200.00;3600_to_7200;4;6;25;1307684785#1;0;0;27;123.10
3600.00;7200.00;3600_to_7200;1;1;108;1307684786#0;0;0;101;8417.44
3600.00;7200.00;3600_to_7200;0;2;5;1307687510;0;0;7;63.72
3600.00;7200.00;3600_to_7200;1;9;11;1308361365;0;0;19;97.62
3600.00;7200.00;3600_to_7200;2;5;19;1308361545#0;0;0;23;133.92
3600.00;7200.00;3600_to_7200;0;0;0;131916344;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916347#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916347#2;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916347#3;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916347#4;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916347#5;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131916348#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;131954303;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132043932;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132043933;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132043934#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132043934#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;7;24;132148870#2;0;0;27;100.35
3600.00;7200.00;3600_to_7200;2;5;39;132148870#3;0;0;40;1580.59
3600.00;7200.00;3600_to_7200;4;8;6;132148873;0;0;10;527.43
3600.00;7200.00;3600_to_7200;0;0;0;132376876;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453746;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453750#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453751;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453755;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453757;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;132453762;0;0;0;0.00
3600.00;7200.00;3600_to_7200;6;3;45;13430690#0;0;0;43;631.51
3600.00;7200.00;3600_to_7200;3;2;113;135300821#0;10;10;112;1321.89
3600.00;7200.00;3600_to_7200;2;2;8;135302385#0;0;0;8;20.80
3600.00;7200.00;3600_to_7200;3;3;301;13548014;0;0;275;28121.38
3600.00;7200.00;3600_to_7200;0;0;0;13548482#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;13548482#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;135896056;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;135896058;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;3;116;136174723;0;0;116;1961.66
3600.00;7200.00;3600_to_7200;1;2;238;13654337;61;61;238;6159.47
3600.00;7200.00;3600_to_7200;4;1;191;13654338;17;17;174;17893.11
3600.00;7200.00;3600_to_7200;2;3;137;13654453;0;0;137;11014.20
3600.00;7200.00;3600_to_7200;3;3;237;13654454;25;25;238;1151.43
3600.00;7200.00;3600_to_7200;0;0;0;137118869;0;0;0;0.00
3600.00;7200.00;3600_to_7200;1;3;108;137238867#0;0;0;96;6219.09
3600.00;7200.00;3600_to_7200;2;4;2;137238867#2;0;0;3;162.30
3600.00;7200.00;3600_to_7200;2;3;86;137238867#3;0;0;84;3060.29
3600.00;7200.00;3600_to_7200;1;6;114;137241321;0;0;116;921.92
3600.00;7200.00;3600_to_7200;0;0;0;137419461#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;137419461#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;137419461#2;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;137634033;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;6;0;13764245#0;0;0;6;191.80
3600.00;7200.00;3600_to_7200;4;0;4;13764247#0;0;0;0;77.50
3600.00;7200.00;3600_to_7200;1;8;173;13764389;0;0;180;208.26
3600.00;7200.00;3600_to_7200;3;5;64;137848161;0;0;66;1459.89
3600.00;7200.00;3600_to_7200;3;6;182;13853655#1;0;0;186;604.71
3600.00;7200.00;3600_to_7200;6;3;147;13853655#2;0;0;141;2146.56
3600.00;7200.00;3600_to_7200;0;0;0;13853657;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;2;62;13853658;0;0;62;708.71
3600.00;7200.00;3600_to_7200;2;4;160;13853659#0;0;0;157;7380.06
3600.00;7200.00;3600_to_7200;5;5;157;13853659#1;0;0;153;5059.71
3600.00;7200.00;3600_to_7200;4;6;15;13853661#0;0;0;17;372.28
3600.00;7200.00;3600_to_7200;6;2;22;13853661#2;0;0;18;278.71
3600.00;7200.00;3600_to_7200;0;0;0;138717593#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;138717593#1;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;138748684;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;138748689;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;2;84;14108346;0;0;82;117.45
3600.00;7200.00;3600_to_7200;7;4;371;14108392;0;0;367;529.99
3600.00;7200.00;3600_to_7200;0;0;40;14118780#0;0;0;40;30.16
3600.00;7200.00;3600_to_7200;0;0;148;14118780#1;0;0;148;112.50
3600.00;7200.00;3600_to_7200;0;0;155;14118780#2;0;0;155;112.21
3600.00;7200.00;3600_to_7200;0;0;184;14118780#3;0;0;184;142.19
3600.00;7200.00;3600_to_7200;0;0;173;14118780#4;0;0;173;230.88
3600.00;7200.00;3600_to_7200;0;0;34;14118780#5;0;0;34;33.38
3600.00;7200.00;3600_to_7200;5;4;8;14118783;0;0;7;214.51
3600.00;7200.00;3600_to_7200;3;2;36;14118784#0;0;0;22;9990.15
3600.00;7200.00;3600_to_7200;3;6;24;14118784#1;0;0;21;7148.08
3600.00;7200.00;3600_to_7200;6;5;11;14118785#0;0;0;10;128.26
3600.00;7200.00;3600_to_7200;6;7;26;14118785#1;0;0;27;529.90
3600.00;7200.00;3600_to_7200;4;0;12;14362916#0;0;0;8;138.76
3600.00;7200.00;3600_to_7200;11;0;11;14362919#0;0;0;0;87.67
3600.00;7200.00;3600_to_7200;3;5;47;14471542#1;0;0;49;45.14
3600.00;7200.00;3600_to_7200;2;5;53;14471542#11;0;0;53;3209.93
3600.00;7200.00;3600_to_7200;3;9;53;14471542#12;0;0;58;1015.85
3600.00;7200.00;3600_to_7200;5;4;44;14471542#2;0;0;43;537.35
3600.00;7200.00;3600_to_7200;3;5;43;14471542#3;0;0;45;425.45
3600.00;7200.00;3600_to_7200;2;0;45;14471542#4;0;0;44;193.88
3600.00;7200.00;3600_to_7200;3;3;44;14471542#5;0;0;44;42.85
3600.00;7200.00;3600_to_7200;2;10;44;14471542#6;0;0;52;115.14
3600.00;7200.00;3600_to_7200;3;2;52;14471542#8;0;0;52;397.70
3600.00;7200.00;3600_to_7200;2;7;52;14471542#9;0;0;53;1550.47
3600.00;7200.00;3600_to_7200;0;8;0;14473580;0;0;8;288.63
3600.00;7200.00;3600_to_7200;0;0;0;14475193#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;3;5;4;145550723;0;0;6;288.64
3600.00;7200.00;3600_to_7200;3;0;3;145550725#0;0;0;0;117.06
3600.00;7200.00;3600_to_7200;3;4;3;14626329#0;0;0;4;134.05
3600.00;7200.00;3600_to_7200;2;0;42;14626330#0;0;0;40;210.13
3600.00;7200.00;3600_to_7200;2;0;3;14626331;0;0;1;32.40
3600.00;7200.00;3600_to_7200;6;6;27;14626335#0;0;0;27;279.56
3600.00;7200.00;3600_to_7200;3;2;6;14626335#4;0;0;5;53.68
3600.00;7200.00;3600_to_7200;1;8;86;14858640;0;0;93;330.00
3600.00;7200.00;3600_to_7200;3;6;217;14858642#0;1;1;220;96.78
3600.00;7200.00;3600_to_7200;6;4;313;14858642#1;67;67;313;5471.45
3600.00;7200.00;3600_to_7200;3;5;185;14858643#0;4;4;187;380.18
3600.00;7200.00;3600_to_7200;0;8;0;14858868;0;0;8;91.16
3600.00;7200.00;3600_to_7200;4;2;14;150275971;0;0;12;44.27
3600.00;7200.00;3600_to_7200;0;9;0;150275973#0;0;0;9;132.55
3600.00;7200.00;3600_to_7200;1;5;7;150275980#0;0;0;11;154.96
3600.00;7200.00;3600_to_7200;3;5;88;150275984#1;0;0;87;1527.75
3600.00;7200.00;3600_to_7200;2;6;87;150275984#2;0;0;90;649.49
3600.00;7200.00;3600_to_7200;2;2;90;150275984#3;0;0;88;1959.73
3600.00;7200.00;3600_to_7200;2;0;88;150275984#4;0;0;82;3171.06
3600.00;7200.00;3600_to_7200;4;6;84;150275984#5;0;0;76;10075.72
3600.00;7200.00;3600_to_7200;0;12;0;150275985#0;0;0;12;110.44
3600.00;7200.00;3600_to_7200;2;6;33;150275986#0;0;0;36;712.27
3600.00;7200.00;3600_to_7200;3;5;75;150275986#2;0;0;77;509.87
3600.00;7200.00;3600_to_7200;3;7;77;150275986#3;0;0;81;203.65
3600.00;7200.00;3600_to_7200;4;4;81;150275986#4;0;0;81;73.05
3600.00;7200.00;3600_to_7200;3;11;83;150275986#5;0;0;88;1392.32
3600.00;7200.00;3600_to_7200;4;2;57;150275988#0;0;0;55;848.09
3600.00;7200.00;3600_to_7200;3;3;55;150275988#3;0;0;55;211.74
3600.00;7200.00;3600_to_7200;4;3;55;150275988#5;0;0;54;720.26
3600.00;7200.00;3600_to_7200;3;2;14;150275991#0;0;0;13;70.20
3600.00;7200.00;3600_to_7200;2;4;18;150275991#1;0;0;20;1068.12
3600.00;7200.00;3600_to_7200;2;0;155;150275992#0;0;0;146;41430.24
3600.00;7200.00;3600_to_7200;2;2;228;150275995#0;0;0;216;9922.94
3600.00;7200.00;3600_to_7200;4;1;270;150275999#0;0;0;258;40745.65
3600.00;7200.00;3600_to_7200;3;3;30;150276002;0;0;30;167.66
3600.00;7200.00;3600_to_7200;1;1;4;150276003#0;0;0;4;68.17
3600.00;7200.00;3600_to_7200;2;6;4;150276003#2;0;0;8;276.38
3600.00;7200.00;3600_to_7200;0;0;0;150276011#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;6;6;16;150276013#0;0;0;16;446.93
3600.00;7200.00;3600_to_7200;3;6;19;150276013#1;0;0;21;1157.94
3600.00;7200.00;3600_to_7200;0;8;65;150276015#0;0;0;74;2058.19
3600.00;7200.00;3600_to_7200;0;5;250;15089551;0;0;254;1996.34
3600.00;7200.00;3600_to_7200;0;1;294;15089643;0;0;295;1164.61
3600.00;7200.00;3600_to_7200;1;3;3;155433040#0;0;0;5;148.44
3600.00;7200.00;3600_to_7200;3;6;27;155433041;0;0;31;1036.93
3600.00;7200.00;3600_to_7200;5;0;5;155472436#0;0;0;0;83.65
3600.00;7200.00;3600_to_7200;2;3;3;158331590;0;0;4;13.54
3600.00;7200.00;3600_to_7200;0;0;0;159038284;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;2;14;159636082;0;0;16;1918.07
3600.00;7200.00;3600_to_7200;3;1;39;159636083#0;0;0;34;34490.74
3600.00;7200.00;3600_to_7200;0;3;38;159636083#2;0;0;41;1891.98
3600.00;7200.00;3600_to_7200;0;4;46;159636084#0;0;0;49;3442.49
3600.00;7200.00;3600_to_7200;2;2;33;159636084#1;0;0;34;1510.21
3600.00;7200.00;3600_to_7200;2;5;23;159636085#0;0;0;25;2585.12
3600.00;7200.00;3600_to_7200;3;3;35;159636085#1;0;0;35;3302.99
3600.00;7200.00;3600_to_7200;0;0;0;159636087;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;159636088#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;159636088#2;0;0;0;0.00
3600.00;7200.00;3600_to_7200;0;0;0;159636088#3;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;7;54;16233734#0;0;0;57;746.59
3600.00;7200.00;3600_to_7200;4;4;58;16233735#0;2;2;57;1024.87
3600.00;7200.00;3600_to_7200;0;6;0;162611854#0;0;0;6;57.27
3600.00;7200.00;3600_to_7200;0;7;5;162611854#1;0;0;12;15.89
3600.00;7200.00;3600_to_7200;0;5;33;162611854#2;0;0;38;952.68
3600.00;7200.00;3600_to_7200;2;3;111;17073048#0;6;6;114;1565.45
3600.00;7200.00;3600_to_7200;2;3;112;174272149;0;0;108;7982.85
3600.00;7200.00;3600_to_7200;1;3;74;174272151;0;0;80;4027.51
3600.00;7200.00;3600_to_7200;4;6;25;174272152;0;0;27;128.66
3600.00;7200.00;3600_to_7200;0;2;87;174272153;0;0;86;14153.94
3600.00;7200.00;3600_to_7200;2;5;65;174272154#0;0;0;67;1911.90
3600.00;7200.00;3600_to_7200;1;3;5;175206104;0;0;7;121.68
3600.00;7200.00;3600_to_7200;1;3;7;175206107#0;0;0;9;166.40
3600.00;7200.00;3600_to_7200;0;9;0;175976586#0;0;0;9;151.35
3600.00;7200.00;3600_to_7200;0;5;16;175976586#4;0;0;21;293.11
3600.00;7200.00;3600_to_7200;0;7;21;175976586#6;0;0;28;222.33
3600.00;7200.00;3600_to_7200;1;3;95;17670100#2;0;0;89;2253.21
3600.00;7200.00;3600_to_7200;5;4;156;17670100#5;0;0;155;2123.92
3600.00;7200.00;3600_to_7200;5;2;44;17671153;0;0;41;78.95
3600.00;7200.00;3600_to_7200;2;5;126;180020059#0;0;0;128;1639.97
3600.00;7200.00;3600_to_7200;2;4;153;180020059#2;0;0;154;1042.58
3600.00;7200.00;3600_to_7200;4;2;138;180020059#4;0;0;136;435.94
3600.00;7200.00;3600_to_7200;5;5;53;180022161#0;0;0;54;323.49
3600.00;7200.00;3600_to_7200;0;2;80;180156396#0;0;0;75;15603.38
3600.00;7200.00;3600_to_7200;0;6;155;180156396#3;0;0;158;2180.73
3600.00;7200.00;3600_to_7200;0;3;159;180156396#4;0;0;161;2125.80
3600.00;7200.00;3600_to_7200;1;2;30;180160758#0;0;0;27;5973.12
3600.00;7200.00;3600_to_7200;2;4;112;181218814#0;0;0;78;59850.90
3600.00;7200.00;3600_to_7200;3;6;242;183251547;0;0;244;2440.71
3600.00;7200.00;3600_to_7200;4;5;39;183370113#0;0;0;40;37.93
3600.00;7200.00;3600_to_7200;5;7;40;183370113#2;0;0;42;307.95
3600.00;7200.00;3600_to_7200;3;7;51;183370113#3;0;0;55;585.59
3600.00;7200.00;3600_to_7200;4;6;43;183370113#4;0;0;45;566.86
3600.00;7200.00;3600_to_7200;0;0;0;18657113#0;0;0;0;0.00
3600.00;7200.00;3600_to_7200;4;2;232;198077804#0;52;52;215;12185.14
3600.00;7200.00;3600_to_7200;0;3;257;198077804#4;57;57;238;16788.02
3600.00;7200.00;3600_to_7200;5;7;134;198077805#0;34;34;136;1482.53
3600.00;7200.00;3600_to_7200;6;4;94;198077805#2;12;12;92;881.42
